feature1,feature2,correlation,p-value
averageProfanityWindow2,secondPronounsToWordRatio,0.0700219976827,4.58209129208e-09
averageProfanityWindow2,sentimentLabel,-0.0334595902572,0.00513702440729
averageProfanityWindow2,textDisplayLength,0.0260915472364,0.0291194924574
averageProfanityWindow2,textDisplayProcessedLength,0.0232532866469,0.0518409897458
averageProfanityWindow2,textDisplayProcessedWordsCount,0.0245971376345,0.0396998468819
averageProfanityWindow2,textDisplayWordsCount,0.027033411743,0.0237806092147
averageProfanityWindow2,totalReplyCount,0.0216479768269,0.070267513222
averageProfanityWindow2,userAverageBadWordsCount,0.0854398956074,8.26717469058e-13
averageProfanityWindow2,userAverageBadWordsRatio,0.0371980019892,0.00186346213928
averageProfanityWindow2,userAverageCapitalLetterRatio,-0.00767141791913,0.521255928443
averageProfanityWindow2,userAverageCapitalWordRatio,0.00242895694061,0.839069790938
averageProfanityWindow2,userAverageEmoticonCount,-0.0154878117228,0.195319756938
averageProfanityWindow2,userAverageEmoticonToWordRatio,-0.0153309041052,0.199884705916
averageProfanityWindow2,userAverageFirstPronounsCount,-0.00624907525823,0.601332445862
averageProfanityWindow2,userAverageFirstPronounsToWordRatio,-0.0129658692889,0.278315295302
averageProfanityWindow2,userAverageHatewordsCount,0.0466188354448,9.623866785e-05
averageProfanityWindow2,userAverageHatewordsRatio,0.0128295609032,0.283399637574
averageProfanityWindow2,userAverageInsultsCount,0.0528215948776,9.89491700918e-06
averageProfanityWindow2,userAverageInsultsRatio,0.0282298290882,0.0182383080252
averageProfanityWindow2,userAverageLikeCount,-0.00289673346695,0.808629762481
averageProfanityWindow2,userAverageNegativeCoefficient,0.00368587171605,0.757950034607
averageProfanityWindow2,userAverageNeutralCoefficient,-0.0342924822707,0.00413061391099
averageProfanityWindow2,userAveragePositiveCoefficient,-0.00368587171605,0.757950034607
averageProfanityWindow2,userAverageProfanityWindow2,0.385288806751,2.80300354323e-246
averageProfanityWindow2,userAverageProfanityWindow3,0.0466832635205,9.41163905166e-05
averageProfanityWindow2,userAverageProfanityWindow4,0.108082834074,1.26584936284e-19
averageProfanityWindow2,userAverageProfanityWindow5,0.0333970215783,0.00522091527554
averageProfanityWindow2,userAveragePunctuationRatio,0.0194439803409,0.103981669391
averageProfanityWindow2,userAverageSecondPronounsCount,0.0969933499594,4.33888437409e-16
averageProfanityWindow2,userAverageSecondPronounsToWordRatio,0.0664321204612,2.69033649071e-08
averageProfanityWindow2,userAverageTextDisplayLength,0.0147417231491,0.217721005352
averageProfanityWindow2,userAverageTextDisplayProcessedLength,0.0134582294079,0.260469178752
averageProfanityWindow2,userAverageTextDisplayProcessedWordsCount,0.0152192841184,0.203179184411
averageProfanityWindow2,userAverageTextDisplayWordsCount,0.0151103262669,0.206433048007
averageProfanityWindow2,userNumberOfComments,-0.00491018898643,0.681410235902
averageProfanityWindow2,userNumberOfContent,0.0151746031955,0.204508967986
averageProfanityWindow2,userNumberOfReplies,0.0214428551573,0.0729687157625
averageProfanityWindow2,diffBadWordsCount,-0.000810968807067,0.945941283384
averageProfanityWindow2,diffBadWordsRatio,-0.000779818875293,0.948014721228
averageProfanityWindow2,diffCapitalLetterRatio,-0.000612035915878,0.959188587439
averageProfanityWindow2,diffCapitalWordRatio,-0.000589918556886,0.960662186228
averageProfanityWindow2,diffEmoticonCount,-0.00053731402238,0.964167564709
averageProfanityWindow2,diffEmoticonToWordRatio,-0.000571708104597,0.961875583199
averageProfanityWindow2,diffFirstPronounsCount,0.000613210760726,0.959110315681
averageProfanityWindow2,diffFirstPronounsToWordRatio,0.000998372956852,0.933475290179
averageProfanityWindow2,diffHatewordsCount,-0.00029773578996,0.980139947951
averageProfanityWindow2,diffHatewordsRatio,-0.000579293711867,0.961370128911
averageProfanityWindow2,diffInsultsCount,-0.000624398705922,0.958364960351
averageProfanityWindow2,diffInsultsRatio,-0.000331654183593,0.977878018701
averageProfanityWindow2,diffLikeCount,-1.50779560792e-05,0.998994142198
averageProfanityWindow2,diffNegativeCoefficient,-0.00046053220756,0.969285255383
averageProfanityWindow2,diffNeutralCoefficient,-0.000963692106808,0.93578109821
averageProfanityWindow2,diffPositiveCoefficient,0.00046053220756,0.969285255383
averageProfanityWindow2,diffProfanityWindow2,-2.8352218256e-17,1.0
averageProfanityWindow2,diffProfanityWindow3,2.85242599817e-18,1.0
averageProfanityWindow2,diffProfanityWindow4,7.76634055518e-18,1.0
averageProfanityWindow2,diffProfanityWindow5,-7.50693387266e-18,1.0
averageProfanityWindow2,diffPunctuationRatio,-0.00018702363698,0.987524068381
averageProfanityWindow2,diffSecondPronounsCount,-0.000109914896601,0.992667625697
averageProfanityWindow2,diffSecondPronounsToWordRatio,0.000179346569165,0.988036149332
averageProfanityWindow2,diffTextDisplayLength,-2.4150761299e-06,0.999838889568
averageProfanityWindow2,diffTextDisplayProcessedLength,-8.67040894276e-05,0.994215977683
averageProfanityWindow2,diffTextDisplayProcessedWordsCount,-5.6386137732e-05,0.996238466611
averageProfanityWindow2,diffTextDisplayWordsCount,4.0872062307e-05,0.997273409754
averageProfanityWindow2,readabilityScore,0.00182354690573,0.878819844115
averageProfanityWindow2,diversityScore,0.0312375081778,0.00899140272145
averageProfanityWindow3,averageProfanityWindow4,0.0646356283821,6.30983395847e-08
averageProfanityWindow3,averageProfanityWindow5,0.0514444915658,1.67678593912e-05
averageProfanityWindow3,averagePunctuationRatio,0.00426518707252,0.721383382818
averageProfanityWindow3,averageSecondPronounsCount,0.0807016807458,1.39496075293e-11
averageProfanityWindow3,averageSecondPronounsToWordRatio,0.133291338175,4.34501027202e-29
averageProfanityWindow3,averageTextDisplayLength,-0.00579310854956,0.628129482913
averageProfanityWindow3,averageTextDisplayProcessedLength,-0.00276655432128,0.81707408396
averageProfanityWindow3,averageTextDisplayProcessedWordsCount,-0.00571298599099,0.632890692477
averageProfanityWindow3,averageTextDisplayWordsCount,-0.00901060341479,0.45121875802
averageProfanityWindow3,badWordsCount,0.112833841615,2.95860253645e-21
averageProfanityWindow3,badWordsRatio,0.0814351026563,9.10064288333e-12
averageProfanityWindow3,before,0.0221562676,0.0639260238725
averageProfanityWindow3,capitalLetterRatio,-0.0102757454235,0.39024693098
averageProfanityWindow3,capitalWordRatio,-0.0122942838744,0.303971367733
averageProfanityWindow3,emoticonCount,-0.0188097305488,0.115763781389
averageProfanityWindow3,emoticonToWordRatio,-0.0130619747997,0.274768061858
averageProfanityWindow3,firstPronounsCount,-0.000198884664595,0.986732916278
averageProfanityWindow3,firstPronounsToWordRatio,-0.00240290649458,0.840772542066
averageProfanityWindow3,hatewordsCount,0.0517308736372,1.50418010114e-05
averageProfanityWindow3,hatewordsRatio,0.0662544653824,2.92986039969e-08
averageProfanityWindow3,insultsCount,0.108549136134,8.81830281065e-20
averageProfanityWindow3,insultsRatio,0.0781054650687,6.13836770132e-11
averageProfanityWindow3,isComment,-0.0117740551016,0.324892551047
averageProfanityWindow3,likeCount,-0.0117622731466,0.325376967861
averageProfanityWindow3,negativeCoefficient,0.00511496617313,0.668897890388
averageProfanityWindow3,neutralCoefficient,-0.0298788537783,0.0124647957168
averageProfanityWindow3,positiveCoefficient,-0.00511496617313,0.668897890388
averageProfanityWindow3,profanityWindow2,0.0326878624087,0.00626200701481
averageProfanityWindow3,profanityWindow3,0.535668716389,0.0
averageProfanityWindow3,profanityWindow4,0.0320160533957,0.00741686974535
averageProfanityWindow3,profanityWindow5,0.0285106088452,0.0171147105059
averageProfanityWindow3,punctuationRatio,0.00252152447734,0.833025386599
averageProfanityWindow3,secondPronounsCount,0.0526890924719,1.04158489763e-05
averageProfanityWindow3,secondPronounsToWordRatio,0.0789470618243,3.8167725157e-11
averageProfanityWindow3,sentimentLabel,-0.0128337073187,0.283244053409
averageProfanityWindow3,textDisplayLength,-0.0041044989525,0.731466539659
averageProfanityWindow3,textDisplayProcessedLength,-0.00202588294379,0.865495672339
averageProfanityWindow3,textDisplayProcessedWordsCount,-0.00410406904777,0.731493579322
averageProfanityWindow3,textDisplayWordsCount,-0.00632702009831,0.596803752294
averageProfanityWindow3,totalReplyCount,0.0197812012897,0.0981168579446
averageProfanityWindow3,userAverageBadWordsCount,0.060708470165,3.76495491489e-07
averageProfanityWindow3,userAverageBadWordsRatio,0.0603199408589,4.46694620613e-07
averageProfanityWindow3,userAverageCapitalLetterRatio,-0.00435658897946,0.71566932319
averageProfanityWindow3,userAverageCapitalWordRatio,-0.00973547707066,0.415647909093
averageProfanityWindow3,userAverageEmoticonCount,-0.0226254200462,0.05849955343
averageProfanityWindow3,userAverageEmoticonToWordRatio,-0.0127566833789,0.286143638349
averageProfanityWindow3,userAverageFirstPronounsCount,0.0029332775529,0.806263214701
averageProfanityWindow3,userAverageFirstPronounsToWordRatio,0.00216945845504,0.85606388393
averageProfanityWindow3,userAverageHatewordsCount,0.0305120317098,0.0107204644653
averageProfanityWindow3,userAverageHatewordsRatio,0.0525683458445,1.0913280391e-05
averageProfanityWindow3,userAverageInsultsCount,0.0515255109087,1.62612952134e-05
averageProfanityWindow3,userAverageInsultsRatio,0.0591602523005,7.39552996297e-07
averageProfanityWindow3,userAverageLikeCount,-0.0112878734255,0.345271734668
averageProfanityWindow3,userAverageNegativeCoefficient,-0.000905337582197,0.939662091614
averageProfanityWindow3,userAverageNeutralCoefficient,-0.0273982063084,0.0219534410302
averageProfanityWindow3,userAveragePositiveCoefficient,0.000905337582197,0.939662091614
averageProfanityWindow3,userAverageProfanityWindow2,0.0345232850612,0.00388532396137
averageProfanityWindow3,userAverageProfanityWindow3,0.338074286906,1.58682899128e-186
averageProfanityWindow3,userAverageProfanityWindow4,0.0184552996868,0.122790881915
averageProfanityWindow3,userAverageProfanityWindow5,0.0500530632449,2.82016950113e-05
averageProfanityWindow3,userAveragePunctuationRatio,-0.00108304838513,0.927847900917
averageProfanityWindow3,userAverageSecondPronounsCount,0.0445799821385,0.000192126004105
averageProfanityWindow3,userAverageSecondPronounsToWordRatio,0.0621143537668,2.01063298566e-07
averageProfanityWindow3,userAverageTextDisplayLength,-0.00364374676131,0.760631363583
averageProfanityWindow3,userAverageTextDisplayProcessedLength,0.00269637581191,0.821635237698
averageProfanityWindow3,userAverageTextDisplayProcessedWordsCount,0.00153556910161,0.897842089113
averageProfanityWindow3,userAverageTextDisplayWordsCount,-0.00690307428804,0.563826333349
averageProfanityWindow3,userNumberOfComments,0.0232724980803,0.0516476855351
averageProfanityWindow3,userNumberOfContent,0.0117600622825,0.325467920179
averageProfanityWindow3,userNumberOfReplies,0.00506336438249,0.672042392148
averageProfanityWindow3,diffBadWordsCount,-0.000608352956255,0.959433960041
averageProfanityWindow3,diffBadWordsRatio,-0.000584985654188,0.960990866016
averageProfanityWindow3,diffCapitalLetterRatio,-0.000459122293625,0.969379241972
averageProfanityWindow3,diffCapitalWordRatio,-0.000442530828441,0.970485280953
averageProfanityWindow3,diffEmoticonCount,-0.000403069231645,0.973116138586
averageProfanityWindow3,diffEmoticonToWordRatio,-0.000428870151991,0.971395987087
averageProfanityWindow3,diffFirstPronounsCount,0.000460003610305,0.96932049227
averageProfanityWindow3,diffFirstPronounsToWordRatio,0.000748935266626,0.950070779341
averageProfanityWindow3,diffHatewordsCount,-0.000223348230446,0.985101194075
averageProfanityWindow3,diffHatewordsRatio,-0.0004345605393,0.971016625688
averageProfanityWindow3,diffInsultsCount,-0.000468396312311,0.968761032384
averageProfanityWindow3,diffInsultsRatio,-0.000248792310241,0.983404137678
averageProfanityWindow3,diffLikeCount,-1.13108162424e-05,0.999245449965
averageProfanityWindow3,diffNegativeCoefficient,-0.000345470907732,0.976956667333
averageProfanityWindow3,diffNeutralCoefficient,-0.000722919225731,0.951803040492
averageProfanityWindow3,diffPositiveCoefficient,0.000345470907732,0.976956667333
averageProfanityWindow3,diffProfanityWindow2,1.0634290519e-18,1.0
averageProfanityWindow3,diffProfanityWindow3,-5.47779561903e-17,1.0
averageProfanityWindow3,diffProfanityWindow4,-1.55359078174e-18,1.0
averageProfanityWindow3,diffProfanityWindow5,-2.28171768773e-17,1.0
averageProfanityWindow3,diffPunctuationRatio,-0.000140296866482,0.990640940769
averageProfanityWindow3,diffSecondPronounsCount,-8.24532974648e-05,0.994499543069
averageProfanityWindow3,diffSecondPronounsToWordRatio,0.000134537869515,0.991025100956
averageProfanityWindow3,diffTextDisplayLength,-1.81168337231e-06,0.999879142517
averageProfanityWindow3,diffTextDisplayProcessedLength,-6.50415757832e-05,0.995661065476
averageProfanityWindow3,diffTextDisplayProcessedWordsCount,-4.22983883993e-05,0.997178259376
averageProfanityWindow3,diffTextDisplayWordsCount,3.06604146991e-05,0.99795463071
averageProfanityWindow3,readabilityScore,0.0530484301379,9.06037424614e-06
averageProfanityWindow3,diversityScore,0.00397699571207,0.739500577422
averageProfanityWindow4,averageProfanityWindow5,0.0213796655994,0.0738177595941
averageProfanityWindow4,averagePunctuationRatio,0.0207679979656,0.0824607700328
averageProfanityWindow4,averageSecondPronounsCount,0.125562788358,5.65337933571e-26
averageProfanityWindow4,averageSecondPronounsToWordRatio,0.112048079496,5.56853710971e-21
averageProfanityWindow4,averageTextDisplayLength,0.0359571609165,0.00263560203315
averageProfanityWindow4,averageTextDisplayProcessedLength,0.036647751812,0.00217583291935
averageProfanityWindow4,averageTextDisplayProcessedWordsCount,0.0320950005161,0.00727190241166
averageProfanityWindow4,averageTextDisplayWordsCount,0.0314758437101,0.00848032958094
averageProfanityWindow4,badWordsCount,0.14206811514,7.42841749559e-33
averageProfanityWindow4,badWordsRatio,0.101251370987,2.11373988417e-17
averageProfanityWindow4,before,0.0287388281062,0.0162466485906
averageProfanityWindow4,capitalLetterRatio,0.002158380485,0.85679090652
averageProfanityWindow4,capitalWordRatio,-0.00693124992053,0.562236135242
averageProfanityWindow4,emoticonCount,-0.00752884674206,0.529028411672
averageProfanityWindow4,emoticonToWordRatio,0.00638808432915,0.593266722448
averageProfanityWindow4,firstPronounsCount,0.0094815991012,0.427913685517
averageProfanityWindow4,firstPronounsToWordRatio,-0.00270890229431,0.820820649702
averageProfanityWindow4,hatewordsCount,0.0873561876249,2.52118202713e-13
averageProfanityWindow4,hatewordsRatio,0.0856865824598,7.10545763606e-13
averageProfanityWindow4,insultsCount,0.160478632947,1.45904313104e-41
averageProfanityWindow4,insultsRatio,0.103521681921,4.00348888447e-18
averageProfanityWindow4,isComment,-0.0168556645594,0.1587201997
averageProfanityWindow4,likeCount,-0.00777691212193,0.515542818351
averageProfanityWindow4,negativeCoefficient,-0.011308141006,0.344406240103
averageProfanityWindow4,neutralCoefficient,-0.018240815934,0.127202464104
averageProfanityWindow4,positiveCoefficient,0.011308141006,0.344406240103
averageProfanityWindow4,profanityWindow2,0.0675787019677,1.54339067475e-08
averageProfanityWindow4,profanityWindow3,0.0346232840884,0.003783216272
averageProfanityWindow4,profanityWindow4,0.495331355122,0.0
averageProfanityWindow4,profanityWindow5,0.0118486404393,0.321836857886
averageProfanityWindow4,punctuationRatio,0.0127136764732,0.28777133684
averageProfanityWindow4,secondPronounsCount,0.0820175977059,6.46529659077e-12
averageProfanityWindow4,secondPronounsToWordRatio,0.0663741314541,2.76635204922e-08
averageProfanityWindow4,sentimentLabel,0.0173969441212,0.14576484299
averageProfanityWindow4,textDisplayLength,0.0254670286292,0.0332027076967
averageProfanityWindow4,textDisplayProcessedLength,0.0261925502967,0.0285014586249
averageProfanityWindow4,textDisplayProcessedWordsCount,0.0228621776193,0.0559097486451
averageProfanityWindow4,textDisplayWordsCount,0.022197752774,0.0634300056506
averageProfanityWindow4,totalReplyCount,0.0115195442009,0.33546124096
